num_arms,n_arm,d1,d2,d3,d4,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,lambda0,lambda1,lambda2,lambda3,lambda4,trend,alpha,ci,smoothing_basis,basis_dim,gam_method,timetrend,hypothesis,study_arm,model,reject_h0,failed,nsim
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,FALSE,gp,-1,GCV.Cp,EQ,H1,4,gam,0.782,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,FALSE,tp,-1,GCV.Cp,EQ,H1,2,gam,0.797,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,FALSE,tp,-1,GCV.Cp,EQ,H1,3,gam,0.806,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,FALSE,tp,-1,GCV.Cp,EQ,H1,4,gam,0.827,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,FALSE,cr,-1,GCV.Cp,EQ,H1,2,gam,0.789,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,FALSE,cr,-1,GCV.Cp,EQ,H1,3,gam,0.777,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,FALSE,cr,-1,GCV.Cp,EQ,H1,4,gam,0.797,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,FALSE,ps,-1,GCV.Cp,EQ,H1,2,gam,0.817,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,FALSE,ps,-1,GCV.Cp,EQ,H1,3,gam,0.799,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,FALSE,ps,-1,GCV.Cp,EQ,H1,4,gam,0.808,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,FALSE,re,-1,GCV.Cp,EQ,H1,2,gam,0.785,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,FALSE,re,-1,GCV.Cp,EQ,H1,3,gam,0.735,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,FALSE,re,-1,GCV.Cp,EQ,H1,4,gam,0.766,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,FALSE,gp,-1,GCV.Cp,EQ,H1,2,gam,0.817,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,FALSE,gp,-1,GCV.Cp,EQ,H1,3,gam,0.79,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise_2,0.025,FALSE,gp,-1,GCV.Cp,EQ,H1,4,gam,0.799,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,stepwise_2,0.025,FALSE,tp,-1,GCV.Cp,EQ,H1,2,gam,0.841,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,stepwise_2,0.025,FALSE,tp,-1,GCV.Cp,EQ,H1,3,gam,0.838,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,stepwise_2,0.025,FALSE,tp,-1,GCV.Cp,EQ,H1,4,gam,0.856,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,stepwise_2,0.025,FALSE,cr,-1,GCV.Cp,EQ,H1,2,gam,0.819,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,stepwise_2,0.025,FALSE,cr,-1,GCV.Cp,EQ,H1,3,gam,0.832,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,stepwise_2,0.025,FALSE,cr,-1,GCV.Cp,EQ,H1,4,gam,0.838,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,stepwise_2,0.025,FALSE,ps,-1,GCV.Cp,EQ,H1,2,gam,0.815,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,stepwise_2,0.025,FALSE,ps,-1,GCV.Cp,EQ,H1,3,gam,0.845,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,stepwise_2,0.025,FALSE,ps,-1,GCV.Cp,EQ,H1,4,gam,0.835,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,stepwise_2,0.025,FALSE,re,-1,GCV.Cp,EQ,H1,2,gam,0.86,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,stepwise_2,0.025,FALSE,re,-1,GCV.Cp,EQ,H1,3,gam,0.869,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,stepwise_2,0.025,FALSE,re,-1,GCV.Cp,EQ,H1,4,gam,0.891,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,stepwise_2,0.025,FALSE,gp,-1,GCV.Cp,EQ,H1,2,gam,0.833,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,stepwise_2,0.025,FALSE,gp,-1,GCV.Cp,EQ,H1,3,gam,0.85,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,stepwise_2,0.025,FALSE,gp,-1,GCV.Cp,EQ,H1,4,gam,0.855,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,stepwise_2,0.025,FALSE,tp,-1,GCV.Cp,EQ,H1,2,gam,0.877,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,stepwise_2,0.025,FALSE,tp,-1,GCV.Cp,EQ,H1,3,gam,0.894,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,stepwise_2,0.025,FALSE,tp,-1,GCV.Cp,EQ,H1,4,gam,0.876,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,stepwise_2,0.025,FALSE,cr,-1,GCV.Cp,EQ,H1,2,gam,0.863,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,stepwise_2,0.025,FALSE,cr,-1,GCV.Cp,EQ,H1,3,gam,0.868,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,stepwise_2,0.025,FALSE,cr,-1,GCV.Cp,EQ,H1,4,gam,0.865,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,stepwise_2,0.025,FALSE,ps,-1,GCV.Cp,EQ,H1,2,gam,0.86,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,stepwise_2,0.025,FALSE,ps,-1,GCV.Cp,EQ,H1,3,gam,0.873,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,stepwise_2,0.025,FALSE,ps,-1,GCV.Cp,EQ,H1,4,gam,0.872,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,stepwise_2,0.025,FALSE,re,-1,GCV.Cp,EQ,H1,2,gam,0.886,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,stepwise_2,0.025,FALSE,re,-1,GCV.Cp,EQ,H1,3,gam,0.912,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,stepwise_2,0.025,FALSE,re,-1,GCV.Cp,EQ,H1,4,gam,0.923,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,stepwise_2,0.025,FALSE,gp,-1,GCV.Cp,EQ,H1,2,gam,0.865,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,stepwise_2,0.025,FALSE,gp,-1,GCV.Cp,EQ,H1,3,gam,0.885,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,stepwise_2,0.025,FALSE,gp,-1,GCV.Cp,EQ,H1,4,gam,0.866,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,stepwise_2,0.025,FALSE,tp,-1,GCV.Cp,EQ,H1,2,gam,0.875,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,stepwise_2,0.025,FALSE,tp,-1,GCV.Cp,EQ,H1,3,gam,0.882,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,stepwise_2,0.025,FALSE,tp,-1,GCV.Cp,EQ,H1,4,gam,0.891,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,stepwise_2,0.025,FALSE,cr,-1,GCV.Cp,EQ,H1,2,gam,0.87,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,stepwise_2,0.025,FALSE,cr,-1,GCV.Cp,EQ,H1,3,gam,0.878,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,stepwise_2,0.025,FALSE,cr,-1,GCV.Cp,EQ,H1,4,gam,0.882,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,stepwise_2,0.025,FALSE,ps,-1,GCV.Cp,EQ,H1,2,gam,0.868,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,stepwise_2,0.025,FALSE,ps,-1,GCV.Cp,EQ,H1,3,gam,0.863,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,stepwise_2,0.025,FALSE,ps,-1,GCV.Cp,EQ,H1,4,gam,0.886,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,stepwise_2,0.025,FALSE,re,-1,GCV.Cp,EQ,H1,2,gam,0.905,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,stepwise_2,0.025,FALSE,re,-1,GCV.Cp,EQ,H1,3,gam,0.941,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,stepwise_2,0.025,FALSE,re,-1,GCV.Cp,EQ,H1,4,gam,0.931,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,stepwise_2,0.025,FALSE,gp,-1,GCV.Cp,EQ,H1,2,gam,0.858,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,stepwise_2,0.025,FALSE,gp,-1,GCV.Cp,EQ,H1,3,gam,0.9,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,stepwise_2,0.025,FALSE,gp,-1,GCV.Cp,EQ,H1,4,gam,0.88,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.375,0.375,0.375,0.375,0.375,stepwise_2,0.025,FALSE,tp,-1,GCV.Cp,EQ,H1,2,gam,0.879,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.375,0.375,0.375,0.375,0.375,stepwise_2,0.025,FALSE,tp,-1,GCV.Cp,EQ,H1,3,gam,0.874,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.375,0.375,0.375,0.375,0.375,stepwise_2,0.025,FALSE,tp,-1,GCV.Cp,EQ,H1,4,gam,0.891,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.375,0.375,0.375,0.375,0.375,stepwise_2,0.025,FALSE,cr,-1,GCV.Cp,EQ,H1,2,gam,0.902,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.375,0.375,0.375,0.375,0.375,stepwise_2,0.025,FALSE,cr,-1,GCV.Cp,EQ,H1,3,gam,0.895,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.375,0.375,0.375,0.375,0.375,stepwise_2,0.025,FALSE,cr,-1,GCV.Cp,EQ,H1,4,gam,0.883,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.375,0.375,0.375,0.375,0.375,stepwise_2,0.025,FALSE,ps,-1,GCV.Cp,EQ,H1,2,gam,0.858,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.375,0.375,0.375,0.375,0.375,stepwise_2,0.025,FALSE,ps,-1,GCV.Cp,EQ,H1,3,gam,0.904,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.375,0.375,0.375,0.375,0.375,stepwise_2,0.025,FALSE,ps,-1,GCV.Cp,EQ,H1,4,gam,0.894,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.375,0.375,0.375,0.375,0.375,stepwise_2,0.025,FALSE,re,-1,GCV.Cp,EQ,H1,2,gam,0.93,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.375,0.375,0.375,0.375,0.375,stepwise_2,0.025,FALSE,re,-1,GCV.Cp,EQ,H1,3,gam,0.974,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.375,0.375,0.375,0.375,0.375,stepwise_2,0.025,FALSE,re,-1,GCV.Cp,EQ,H1,4,gam,0.945,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.375,0.375,0.375,0.375,0.375,stepwise_2,0.025,FALSE,gp,-1,GCV.Cp,EQ,H1,2,gam,0.867,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.375,0.375,0.375,0.375,0.375,stepwise_2,0.025,FALSE,gp,-1,GCV.Cp,EQ,H1,3,gam,0.878,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.375,0.375,0.375,0.375,0.375,stepwise_2,0.025,FALSE,gp,-1,GCV.Cp,EQ,H1,4,gam,0.896,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,stepwise_2,0.025,FALSE,tp,-1,GCV.Cp,EQ,H1,2,gam,0.892,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,stepwise_2,0.025,FALSE,tp,-1,GCV.Cp,EQ,H1,3,gam,0.89,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,stepwise_2,0.025,FALSE,tp,-1,GCV.Cp,EQ,H1,4,gam,0.905,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,stepwise_2,0.025,FALSE,cr,-1,GCV.Cp,EQ,H1,2,gam,0.898,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,stepwise_2,0.025,FALSE,cr,-1,GCV.Cp,EQ,H1,3,gam,0.888,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,stepwise_2,0.025,FALSE,cr,-1,GCV.Cp,EQ,H1,4,gam,0.909,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,stepwise_2,0.025,FALSE,ps,-1,GCV.Cp,EQ,H1,2,gam,0.903,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,stepwise_2,0.025,FALSE,ps,-1,GCV.Cp,EQ,H1,3,gam,0.905,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,stepwise_2,0.025,FALSE,ps,-1,GCV.Cp,EQ,H1,4,gam,0.925,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,stepwise_2,0.025,FALSE,re,-1,GCV.Cp,EQ,H1,2,gam,0.941,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,stepwise_2,0.025,FALSE,re,-1,GCV.Cp,EQ,H1,3,gam,0.986,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,stepwise_2,0.025,FALSE,re,-1,GCV.Cp,EQ,H1,4,gam,0.971,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,stepwise_2,0.025,FALSE,gp,-1,GCV.Cp,EQ,H1,2,gam,0.872,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,stepwise_2,0.025,FALSE,gp,-1,GCV.Cp,EQ,H1,3,gam,0.898,0,1000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,stepwise_2,0.025,FALSE,gp,-1,GCV.Cp,EQ,H1,4,gam,0.91,0,1000
